"INDICATOR","HFAMDB_667"

"HFAMDB_667","Mental and behavioural disorders, per 100 000 population, by sex (age-standardized death rate)"

"UNIT_TYPE","Unit"
"DTH_100K","deaths per 100 000"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATE","Rate"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"ISR","","TOTAL","MALE","2016","16.06"
"ISR","","TOTAL","MALE","2017","18.24"
"ISR","","TOTAL","MALE","2018","18.05"
"ITA","","TOTAL","MALE","1968","3.24"
"ITA","","TOTAL","MALE","1969","3.44"
"ITA","","TOTAL","MALE","1970","2.44"
"ITA","","TOTAL","MALE","1971","2.31"
"ITA","","TOTAL","MALE","1972","2.21"
"ITA","","TOTAL","MALE","1973","2.06"
"ITA","","TOTAL","MALE","1974","1.98"
"ITA","","TOTAL","MALE","1975","2.35"
"ITA","","TOTAL","MALE","1976","1.98"
"ITA","","TOTAL","MALE","1977","1.64"
"ITA","","TOTAL","MALE","1978","1.72"
"ITA","","TOTAL","MALE","1979","2.01"
"ITA","","TOTAL","MALE","1980","2.07"
"ITA","","TOTAL","MALE","1981","2.25"
"ITA","","TOTAL","MALE","1982","2.56"
"ITA","","TOTAL","MALE","1983","2.68"
"ITA","","TOTAL","MALE","1984","2.93"
"ITA","","TOTAL","MALE","1985","2.84"
"ITA","","TOTAL","MALE","1986","3.18"
"ITA","","TOTAL","MALE","1987","3.96"
"ITA","","TOTAL","MALE","1988","5.29"
"ITA","","TOTAL","MALE","1989","5.87"
"ITA","","TOTAL","MALE","1990","8.53"
"ITA","","TOTAL","MALE","1991","9.06"
"ITA","","TOTAL","MALE","1992","9.67"
"ITA","","TOTAL","MALE","1993","8.86"
"ITA","","TOTAL","MALE","1994","9.47"
"ITA","","TOTAL","MALE","1995","10.29"
"ITA","","TOTAL","MALE","1996","10.42"
"ITA","","TOTAL","MALE","1997","10.49"
"ITA","","TOTAL","MALE","1998","10.88"
"ITA","","TOTAL","MALE","1999","10.25"
"ITA","","TOTAL","MALE","2000","9.92"
"ITA","","TOTAL","MALE","2001","9.83"
"ITA","","TOTAL","MALE","2002","9.14"
"ITA","","TOTAL","MALE","2003","8.53"
"ITA","","TOTAL","MALE","2004","7.83"
"ITA","","TOTAL","MALE","2005","8.37"
"ITA","","TOTAL","MALE","2006","7.15"
"ITA","","TOTAL","MALE","2007","7.31"
"ITA","","TOTAL","MALE","2008","9.72"
"ITA","","TOTAL","MALE","2009","9.86"
"ITA","","TOTAL","MALE","2010","9.62"
"ITA","","TOTAL","MALE","2011","10.37"
"ITA","","TOTAL","MALE","2012","10.51"
"ITA","","TOTAL","MALE","2013","10.31"
"ITA","","TOTAL","MALE","2014","10.35"
"ITA","","TOTAL","MALE","2015","11.71"
"ITA","","TOTAL","MALE","2016","11.57"
"ITA","","TOTAL","MALE","2017","12.64"
"KAZ","","TOTAL","MALE","1981","4.25"
"KAZ","","TOTAL","MALE","1982","5.23"
"KAZ","","TOTAL","MALE","1985","3.42"
"KAZ","","TOTAL","MALE","1986","2.18"
"KAZ","","TOTAL","MALE","1987","2.64"
"KAZ","","TOTAL","MALE","1988","2.24"
"KAZ","","TOTAL","MALE","1989","2.52"
"KAZ","","TOTAL","MALE","1990","1.9"
"KAZ","","TOTAL","MALE","1991","2.43"
"KAZ","","TOTAL","MALE","1992","2.74"
"KAZ","","TOTAL","MALE","1993","5.22"
"KAZ","","TOTAL","MALE","1994","6.22"
"KAZ","","TOTAL","MALE","1995","8.59"
"KAZ","","TOTAL","MALE","1996","9.18"
"KAZ","","TOTAL","MALE","1997","11.38"
"KAZ","","TOTAL","MALE","1998","8.76"
"KAZ","","TOTAL","MALE","1999","6.95"
"KAZ","","TOTAL","MALE","2000","5.97"
"KAZ","","TOTAL","MALE","2001","6.42"
"KAZ","","TOTAL","MALE","2002","7.15"
"KAZ","","TOTAL","MALE","2003","6.55"
"KAZ","","TOTAL","MALE","2004","6.67"
"KAZ","","TOTAL","MALE","2005","7.21"
"KAZ","","TOTAL","MALE","2006","5.96"
"KAZ","","TOTAL","MALE","2007","5.06"
"KAZ","","TOTAL","MALE","2008","3.66"
"KAZ","","TOTAL","MALE","2009","4.01"
"KAZ","","TOTAL","MALE","2010","3.76"
"KAZ","","TOTAL","MALE","2011","3.3"
"KAZ","","TOTAL","MALE","2012","1.97"
"KAZ","","TOTAL","MALE","2013","6.95"
"KAZ","","TOTAL","MALE","2014","10.17"
"KAZ","","TOTAL","MALE","2015","14.8"
"KAZ","","TOTAL","MALE","2016","17.47"
"KAZ","","TOTAL","MALE","2017","21.2"
"KAZ","","TOTAL","MALE","2018","21.6"
"KAZ","","TOTAL","MALE","2019","19.45"
"KAZ","","TOTAL","MALE","2020","18.99"
"KGZ","","TOTAL","MALE","1981","7.58"
"KGZ","","TOTAL","MALE","1982","5.79"
"KGZ","","TOTAL","MALE","1985","4.29"
"KGZ","","TOTAL","MALE","1986","1.41"
"KGZ","","TOTAL","MALE","1987","1.79"
"KGZ","","TOTAL","MALE","1988","3.29"
"KGZ","","TOTAL","MALE","1989","2.75"
"KGZ","","TOTAL","MALE","1990","3.01"
"KGZ","","TOTAL","MALE","1991","1.31"
"KGZ","","TOTAL","MALE","1992","2.93"
"KGZ","","TOTAL","MALE","1993","6.57"
"KGZ","","TOTAL","MALE","1994","11.63"
"KGZ","","TOTAL","MALE","1995","9.33"
"KGZ","","TOTAL","MALE","1996","9.01"
"KGZ","","TOTAL","MALE","1997","8.15"
"KGZ","","TOTAL","MALE","1998","6.86"
"KGZ","","TOTAL","MALE","1999","6.29"
"KGZ","","TOTAL","MALE","2000","5.58"
"KGZ","","TOTAL","MALE","2001","5.7"
"KGZ","","TOTAL","MALE","2002","5.49"
"KGZ","","TOTAL","MALE","2003","7.02"
"KGZ","","TOTAL","MALE","2004","4.34"
"KGZ","","TOTAL","MALE","2005","3.52"
"KGZ","","TOTAL","MALE","2006","3.42"
"KGZ","","TOTAL","MALE","2007","3.96"
"KGZ","","TOTAL","MALE","2008","3.12"
"KGZ","","TOTAL","MALE","2009","3.2"
"KGZ","","TOTAL","MALE","2010","2.12"
"KGZ","","TOTAL","MALE","2011","3.14"
"KGZ","","TOTAL","MALE","2012","1.84"
"KGZ","","TOTAL","MALE","2013","1.83"
"KGZ","","TOTAL","MALE","2014","1.38"
"KGZ","","TOTAL","MALE","2015","1.14"
"KGZ","","TOTAL","MALE","2016","1.19"
"LTU","","TOTAL","MALE","1981","16.56"
"LTU","","TOTAL","MALE","1982","16.61"
"LTU","","TOTAL","MALE","1985","14.38"
"LTU","","TOTAL","MALE","1986","9.42"
"LTU","","TOTAL","MALE","1987","9.44"
"LTU","","TOTAL","MALE","1988","9.2"
"LTU","","TOTAL","MALE","1989","10.95"
"LTU","","TOTAL","MALE","1990","12.38"
"LTU","","TOTAL","MALE","1991","17.48"
"LTU","","TOTAL","MALE","1992","18.29"
"LTU","","TOTAL","MALE","1993","29.57"
"LTU","","TOTAL","MALE","1994","41.23"
"LTU","","TOTAL","MALE","1995","43.15"
"LTU","","TOTAL","MALE","1996","38.21"
"LTU","","TOTAL","MALE","1997","24.92"
"LTU","","TOTAL","MALE","1998","13.08"
"LTU","","TOTAL","MALE","1999","4.95"
"LTU","","TOTAL","MALE","2000","4.27"
"LTU","","TOTAL","MALE","2001","4.01"
"LTU","","TOTAL","MALE","2002","2.78"
"LTU","","TOTAL","MALE","2003","2.47"
"LTU","","TOTAL","MALE","2004","2.81"
"LTU","","TOTAL","MALE","2005","2.98"
"LTU","","TOTAL","MALE","2006","3.3"
"LTU","","TOTAL","MALE","2007","4.02"
"LTU","","TOTAL","MALE","2008","4.09"
"LTU","","TOTAL","MALE","2009","3.16"
"LTU","","TOTAL","MALE","2010","2.5"
"LTU","","TOTAL","MALE","2011","2.6"
"LTU","","TOTAL","MALE","2012","3.21"
"LTU","","TOTAL","MALE","2013","2.3"
"LTU","","TOTAL","MALE","2014","3.14"
"LTU","","TOTAL","MALE","2015","3.31"
"LTU","","TOTAL","MALE","2016","3.53"
"LTU","","TOTAL","MALE","2017","5.11"
"LTU","","TOTAL","MALE","2018","4.29"
"LTU","","TOTAL","MALE","2019","5.72"
"LTU","","TOTAL","MALE","2020","7.09"
"LUX","","TOTAL","MALE","1971","34.15"
"LUX","","TOTAL","MALE","1972","37.38"
"LUX","","TOTAL","MALE","1973","41.03"
"LUX","","TOTAL","MALE","1974","32.42"
"LUX","","TOTAL","MALE","1975","30.5"
"LUX","","TOTAL","MALE","1976","25.17"
"LUX","","TOTAL","MALE","1977","23.84"
"LUX","","TOTAL","MALE","1978","27.52"
"LUX","","TOTAL","MALE","1979","23.25"
"LUX","","TOTAL","MALE","1980","17.4"
"LUX","","TOTAL","MALE","1981","18.2"
"LUX","","TOTAL","MALE","1982","19.42"
"LUX","","TOTAL","MALE","1983","14.14"
"LUX","","TOTAL","MALE","1984","9.13"
"LUX","","TOTAL","MALE","1985","17.95"
"LUX","","TOTAL","MALE","1986","20.81"
"LUX","","TOTAL","MALE","1987","17.56"
"LUX","","TOTAL","MALE","1988","17.17"
"LUX","","TOTAL","MALE","1989","19.93"
"LUX","","TOTAL","MALE","1990","23.7"
"LUX","","TOTAL","MALE","1991","18.61"
"LUX","","TOTAL","MALE","1992","23.4"
"LUX","","TOTAL","MALE","1993","16.87"
"LUX","","TOTAL","MALE","1994","20.46"
"LUX","","TOTAL","MALE","1995","20.61"
"LUX","","TOTAL","MALE","1996","24.68"
"LUX","","TOTAL","MALE","1997","32.11"
"LUX","","TOTAL","MALE","1998","17.1"
"LUX","","TOTAL","MALE","1999","10.36"
"LUX","","TOTAL","MALE","2000","21.51"
"LUX","","TOTAL","MALE","2001","20.38"
"LUX","","TOTAL","MALE","2002","9.45"
"LUX","","TOTAL","MALE","2003","20.66"
"LUX","","TOTAL","MALE","2004","15.57"
"LUX","","TOTAL","MALE","2005","15.92"
"LUX","","TOTAL","MALE","2006","16.91"
"LUX","","TOTAL","MALE","2007","21.67"
"LUX","","TOTAL","MALE","2008","6.96"
"LUX","","TOTAL","MALE","2009","8.35"
"LUX","","TOTAL","MALE","2010","13.21"
"LUX","","TOTAL","MALE","2011","12.76"
"LUX","","TOTAL","MALE","2012","20.12"
"LUX","","TOTAL","MALE","2013","21.22"
"LUX","","TOTAL","MALE","2014","24.64"
"LUX","","TOTAL","MALE","2015","27.33"
"LUX","","TOTAL","MALE","2016","26.6"
"LUX","","TOTAL","MALE","2017","21.86"
"LUX","","TOTAL","MALE","2018","31.71"
"LUX","","TOTAL","MALE","2019","21.32"
"LVA","","TOTAL","MALE","1980","7.31"
"LVA","","TOTAL","MALE","1981","9.85"
"LVA","","TOTAL","MALE","1982","7.75"
"LVA","","TOTAL","MALE","1983","7.52"
"LVA","","TOTAL","MALE","1984","7.43"
"LVA","","TOTAL","MALE","1985","9.88"
"LVA","","TOTAL","MALE","1986","6.85"
"LVA","","TOTAL","MALE","1987","4.59"
"LVA","","TOTAL","MALE","1988","4.64"
"LVA","","TOTAL","MALE","1989","6.35"
"LVA","","TOTAL","MALE","1990","9.99"
"LVA","","TOTAL","MALE","1991","11.1"
"LVA","","TOTAL","MALE","1992","9.77"
"LVA","","TOTAL","MALE","1993","17.41"
"LVA","","TOTAL","MALE","1994","29.44"
"LVA","","TOTAL","MALE","1995","26.42"
"LVA","","TOTAL","MALE","1996","18.1"
"LVA","","TOTAL","MALE","1997","14.17"
"LVA","","TOTAL","MALE","1998","16"
"LVA","","TOTAL","MALE","1999","17.46"
"LVA","","TOTAL","MALE","2000","13.57"
"LVA","","TOTAL","MALE","2001","16.42"
"LVA","","TOTAL","MALE","2002","7.28"
"LVA","","TOTAL","MALE","2003","4.94"
"LVA","","TOTAL","MALE","2004","5.19"
"LVA","","TOTAL","MALE","2005","6.48"
"LVA","","TOTAL","MALE","2006","7.17"
"LVA","","TOTAL","MALE","2007","10.81"
"LVA","","TOTAL","MALE","2008","11.09"
"LVA","","TOTAL","MALE","2009","11.71"
"LVA","","TOTAL","MALE","2010","12.8"
"LVA","","TOTAL","MALE","2011","17.05"
"LVA","","TOTAL","MALE","2012","14.71"
"LVA","","TOTAL","MALE","2013","16.64"
"LVA","","TOTAL","MALE","2014","13.83"
"LVA","","TOTAL","MALE","2015","19.17"
"LVA","","TOTAL","MALE","2016","18.48"
"LVA","","TOTAL","MALE","2017","20.73"
"LVA","","TOTAL","MALE","2018","23.32"
"LVA","","TOTAL","MALE","2019","19.68"
"LVA","","TOTAL","MALE","2020","24.49"
"MDA","","TOTAL","MALE","1981","10.49"
"MDA","","TOTAL","MALE","1982","11.94"
"MDA","","TOTAL","MALE","1985","11.05"
"MDA","","TOTAL","MALE","1986","5.83"
"MDA","","TOTAL","MALE","1987","4.33"
"MDA","","TOTAL","MALE","1988","3.22"
"MDA","","TOTAL","MALE","1989","4.24"
"MDA","","TOTAL","MALE","1990","6.13"
"MDA","","TOTAL","MALE","1991","7.35"
"MDA","","TOTAL","MALE","1992","4.87"
"MDA","","TOTAL","MALE","1993","5.91"
"MDA","","TOTAL","MALE","1994","10.41"
"MDA","","TOTAL","MALE","1995","13.53"
"MDA","","TOTAL","MALE","1996","8.1"
"MDA","","TOTAL","MALE","1997","6.36"
"MDA","","TOTAL","MALE","1998","3.82"
"MDA","","TOTAL","MALE","1999","5.63"
"MDA","","TOTAL","MALE","2000","4.68"
"MDA","","TOTAL","MALE","2001","4.89"
"MDA","","TOTAL","MALE","2002","7.09"
"MDA","","TOTAL","MALE","2003","3.93"
"MDA","","TOTAL","MALE","2004","6.21"
"MDA","","TOTAL","MALE","2005","9.75"
"MDA","","TOTAL","MALE","2006","8.98"
"MDA","","TOTAL","MALE","2007","9.63"
"MDA","","TOTAL","MALE","2008","7.3"
"MDA","","TOTAL","MALE","2009","9.58"
"MDA","","TOTAL","MALE","2010","9.35"
"MDA","","TOTAL","MALE","2011","4.44"
"MDA","","TOTAL","MALE","2012","4.73"
"MDA","","TOTAL","MALE","2013","2.44"
"MDA","","TOTAL","MALE","2014","8.46"
"MDA","","TOTAL","MALE","2015","8.73"
"MDA","","TOTAL","MALE","2016","5.24"
"MDA","","TOTAL","MALE","2017","5.52"
"MDA","","TOTAL","MALE","2018","4.54"
"MKD","","TOTAL","MALE","1991","2.54"
"MKD","","TOTAL","MALE","1992","2.62"
"MKD","","TOTAL","MALE","1993","2.22"
"MKD","","TOTAL","MALE","1994","1.35"
"MKD","","TOTAL","MALE","1995","3.11"
"MKD","","TOTAL","MALE","1996","3.27"
"MKD","","TOTAL","MALE","1997","2.09"
"MKD","","TOTAL","MALE","1998","1.99"
"MKD","","TOTAL","MALE","1999","2.48"
"MKD","","TOTAL","MALE","2000","2.5"
"MKD","","TOTAL","MALE","2001","2.25"
"MKD","","TOTAL","MALE","2002","3.85"
"MKD","","TOTAL","MALE","2003","3.8"
"MKD","","TOTAL","MALE","2004","2.78"
"MKD","","TOTAL","MALE","2005","3.76"
"MKD","","TOTAL","MALE","2006","1.29"
"MKD","","TOTAL","MALE","2007","1.24"
"MKD","","TOTAL","MALE","2008","0.6"
"MKD","","TOTAL","MALE","2009","0.85"
"MKD","","TOTAL","MALE","2010","1.73"
"MKD","","TOTAL","MALE","2011","1.33"
"MKD","","TOTAL","MALE","2012","1.05"
"MKD","","TOTAL","MALE","2013","1.3"
"MKD","","TOTAL","MALE","2015","0.99"
"MKD","","TOTAL","MALE","2016","0.9"
"MKD","","TOTAL","MALE","2017","0.95"
"MKD","","TOTAL","MALE","2018","1.07"
"MKD","","TOTAL","MALE","2019","3.1"
"MKD","","TOTAL","MALE","2020","4.97"
"MLT","","TOTAL","MALE","1968","5.42"
"MLT","","TOTAL","MALE","1969","5.49"
"MLT","","TOTAL","MALE","1970","6.79"
"MLT","","TOTAL","MALE","1971","12.28"
"MLT","","TOTAL","MALE","1972","6.31"
"MLT","","TOTAL","MALE","1973","10.09"
"MLT","","TOTAL","MALE","1974","2.99"
"MLT","","TOTAL","MALE","1975","0.95"
"MLT","","TOTAL","MALE","1976","4.93"
"MLT","","TOTAL","MALE","1977","1.75"
"MLT","","TOTAL","MALE","1978","7.24"
"MLT","","TOTAL","MALE","1979","14"
"MLT","","TOTAL","MALE","1980","3.33"
"MLT","","TOTAL","MALE","1981","2.75"
"MLT","","TOTAL","MALE","1982","0.5"
"MLT","","TOTAL","MALE","1983","1.88"
"MLT","","TOTAL","MALE","1984","0.83"
"MLT","","TOTAL","MALE","1985","4.06"
"MLT","","TOTAL","MALE","1986","0.53"
"MLT","","TOTAL","MALE","1987","0"
"MLT","","TOTAL","MALE","1988","0.7"
"MLT","","TOTAL","MALE","1989","2.5"
"MLT","","TOTAL","MALE","1990","3.45"
"MLT","","TOTAL","MALE","1991","5.9"
"MLT","","TOTAL","MALE","1992","8.04"
"MLT","","TOTAL","MALE","1993","6.72"
"MLT","","TOTAL","MALE","1994","1.8"
"MLT","","TOTAL","MALE","1995","5.41"
"MLT","","TOTAL","MALE","1996","4.9"
"MLT","","TOTAL","MALE","1997","2.78"
"MLT","","TOTAL","MALE","1998","4.98"
"MLT","","TOTAL","MALE","1999","4.29"
"MLT","","TOTAL","MALE","2000","2.58"
"MLT","","TOTAL","MALE","2001","0.76"
"MLT","","TOTAL","MALE","2002","5.01"
"MLT","","TOTAL","MALE","2003","9.01"
"MLT","","TOTAL","MALE","2004","8.25"
"MLT","","TOTAL","MALE","2005","11.58"
"MLT","","TOTAL","MALE","2006","18.36"
"MLT","","TOTAL","MALE","2007","17.78"
"MLT","","TOTAL","MALE","2008","16.96"
"MLT","","TOTAL","MALE","2009","24.47"
"MLT","","TOTAL","MALE","2010","19.47"
"MLT","","TOTAL","MALE","2011","20.08"
"MLT","","TOTAL","MALE","2012","13.56"
"MLT","","TOTAL","MALE","2013","14.2"
"MLT","","TOTAL","MALE","2014","16.46"
"MLT","","TOTAL","MALE","2015","14.18"
"MLT","","TOTAL","MALE","2016","19.02"
"MLT","","TOTAL","MALE","2017","20.46"
"MNE","","TOTAL","MALE","2000","2.72"
"MNE","","TOTAL","MALE","2001","5.28"
"MNE","","TOTAL","MALE","2002","7.47"
"MNE","","TOTAL","MALE","2003","5.43"
"MNE","","TOTAL","MALE","2004","13.18"
"MNE","","TOTAL","MALE","2005","4.49"
"MNE","","TOTAL","MALE","2006","3.58"
"MNE","","TOTAL","MALE","2007","3.03"
"MNE","","TOTAL","MALE","2008","8.81"
"MNE","","TOTAL","MALE","2009","5.67"
"MNE","","TOTAL","MALE","2017","4.59"
"MNE","","TOTAL","MALE","2019","7.92"
"NLD","","TOTAL","MALE","1969","8.19"
"NLD","","TOTAL","MALE","1970","7.46"
"NLD","","TOTAL","MALE","1971","9.99"
"NLD","","TOTAL","MALE","1972","7.52"
"NLD","","TOTAL","MALE","1973","5.63"
"NLD","","TOTAL","MALE","1974","6.96"
"NLD","","TOTAL","MALE","1975","11.91"
"NLD","","TOTAL","MALE","1976","7.22"
"NLD","","TOTAL","MALE","1977","3.74"
"NLD","","TOTAL","MALE","1978","5.13"
"NLD","","TOTAL","MALE","1979","3.94"
"NLD","","TOTAL","MALE","1980","2.3"
"NLD","","TOTAL","MALE","1981","2.36"
"NLD","","TOTAL","MALE","1982","3.09"
"NLD","","TOTAL","MALE","1983","3.68"
"NLD","","TOTAL","MALE","1984","3.2"
"NLD","","TOTAL","MALE","1985","4.32"
"NLD","","TOTAL","MALE","1986","3.59"
"NLD","","TOTAL","MALE","1987","4"
"NLD","","TOTAL","MALE","1988","4.65"
"NLD","","TOTAL","MALE","1989","4.78"
"NLD","","TOTAL","MALE","1990","5.35"
"NLD","","TOTAL","MALE","1991","6.53"
"NLD","","TOTAL","MALE","1992","9.89"
"NLD","","TOTAL","MALE","1993","14.4"
"NLD","","TOTAL","MALE","1994","16.13"
"NLD","","TOTAL","MALE","1995","16.68"
"NLD","","TOTAL","MALE","1996","17.65"
"NLD","","TOTAL","MALE","1997","17.36"
"NLD","","TOTAL","MALE","1998","17.8"
"NLD","","TOTAL","MALE","1999","19"
"NLD","","TOTAL","MALE","2000","19.87"
"NLD","","TOTAL","MALE","2001","21.29"
"NLD","","TOTAL","MALE","2002","24.25"
"NLD","","TOTAL","MALE","2003","24.72"
"NLD","","TOTAL","MALE","2004","23.45"
"NLD","","TOTAL","MALE","2005","23.17"
"NLD","","TOTAL","MALE","2006","23.89"
"NLD","","TOTAL","MALE","2007","21.16"
"NLD","","TOTAL","MALE","2008","22.92"
"NLD","","TOTAL","MALE","2009","21.74"
"NLD","","TOTAL","MALE","2010","22.65"
"NLD","","TOTAL","MALE","2011","21.67"
"NLD","","TOTAL","MALE","2012","23.47"
"NLD","","TOTAL","MALE","2013","31.06"
"NLD","","TOTAL","MALE","2014","29.89"
"NLD","","TOTAL","MALE","2015","32.46"
"NLD","","TOTAL","MALE","2016","33.8"
"NLD","","TOTAL","MALE","2017","34.47"
"NLD","","TOTAL","MALE","2018","32.87"
"NLD","","TOTAL","MALE","2019","31.18"
"NLD","","TOTAL","MALE","2020","29.83"
"NOR","","TOTAL","MALE","1969","4.4"
"NOR","","TOTAL","MALE","1970","3.92"
"NOR","","TOTAL","MALE","1971","4.38"
"NOR","","TOTAL","MALE","1972","5.41"
"NOR","","TOTAL","MALE","1973","6.55"
"NOR","","TOTAL","MALE","1974","6.81"
"NOR","","TOTAL","MALE","1975","6.94"
"NOR","","TOTAL","MALE","1976","7.09"
"NOR","","TOTAL","MALE","1977","7.01"
"NOR","","TOTAL","MALE","1978","8.63"
"NOR","","TOTAL","MALE","1979","8.7"
"NOR","","TOTAL","MALE","1980","9.16"
"NOR","","TOTAL","MALE","1981","10.01"
"NOR","","TOTAL","MALE","1982","9.46"
"NOR","","TOTAL","MALE","1983","11.93"
"NOR","","TOTAL","MALE","1984","11.97"
"NOR","","TOTAL","MALE","1985","11.84"
"NOR","","TOTAL","MALE","1986","14.61"
"NOR","","TOTAL","MALE","1987","17.72"
"NOR","","TOTAL","MALE","1988","18.38"
"NOR","","TOTAL","MALE","1989","16"
"NOR","","TOTAL","MALE","1990","17.28"
"NOR","","TOTAL","MALE","1991","19.16"
"NOR","","TOTAL","MALE","1992","18.96"
"NOR","","TOTAL","MALE","1993","19.37"
"NOR","","TOTAL","MALE","1994","21.18"
"NOR","","TOTAL","MALE","1995","20.61"
"NOR","","TOTAL","MALE","1996","22.82"
"NOR","","TOTAL","MALE","1997","22.16"
"NOR","","TOTAL","MALE","1998","22.69"
"NOR","","TOTAL","MALE","1999","21.61"
"NOR","","TOTAL","MALE","2000","27.22"
"NOR","","TOTAL","MALE","2001","28.08"
"NOR","","TOTAL","MALE","2002","23.83"
"NOR","","TOTAL","MALE","2003","17.42"
"NOR","","TOTAL","MALE","2004","17.06"
"NOR","","TOTAL","MALE","2005","19.9"
"NOR","","TOTAL","MALE","2006","19.13"
"NOR","","TOTAL","MALE","2007","20.23"
"NOR","","TOTAL","MALE","2008","18.98"
"NOR","","TOTAL","MALE","2009","20.19"
"NOR","","TOTAL","MALE","2010","22.82"
"NOR","","TOTAL","MALE","2011","22.86"
"NOR","","TOTAL","MALE","2012","22.77"
"NOR","","TOTAL","MALE","2013","21.27"
"NOR","","TOTAL","MALE","2014","23.7"
"NOR","","TOTAL","MALE","2015","22.71"
"NOR","","TOTAL","MALE","2016","25.5"
"","NORDIC","TOTAL","MALE","1969","5.69672704"
"","NORDIC","TOTAL","MALE","1970","5.68436779"
"","NORDIC","TOTAL","MALE","1971","5.67961706"
"","NORDIC","TOTAL","MALE","1972","5.99179882"
"","NORDIC","TOTAL","MALE","1973","5.74043016"
"","NORDIC","TOTAL","MALE","1974","6.08383677"
"","NORDIC","TOTAL","MALE","1975","6.43335201"
"","NORDIC","TOTAL","MALE","1976","6.1665062"
"","NORDIC","TOTAL","MALE","1977","5.86388883"
"","NORDIC","TOTAL","MALE","1978","7.9340336"
"","NORDIC","TOTAL","MALE","1979","8.52424295"
"","NORDIC","TOTAL","MALE","1980","9.28493503"
"","NORDIC","TOTAL","MALE","1981","10.38413451"
"","NORDIC","TOTAL","MALE","1982","11.59329407"
"","NORDIC","TOTAL","MALE","1983","11.47638648"
"","NORDIC","TOTAL","MALE","1984","13.38436981"
"","NORDIC","TOTAL","MALE","1985","14.44902607"
"","NORDIC","TOTAL","MALE","1986","16.34961665"
"","NORDIC","TOTAL","MALE","1987","15.83070298"
"","NORDIC","TOTAL","MALE","1988","17.90258177"
"","NORDIC","TOTAL","MALE","1989","18.25360545"
"","NORDIC","TOTAL","MALE","1990","19.57474801"
"","NORDIC","TOTAL","MALE","1991","20.22257635"
"","NORDIC","TOTAL","MALE","1992","20.16036748"
"","NORDIC","TOTAL","MALE","1993","21.54528606"
"","NORDIC","TOTAL","MALE","1994","19.90069391"
"","NORDIC","TOTAL","MALE","1995","20.37093384"
"","NORDIC","TOTAL","MALE","1996","23.06551296"
"","NORDIC","TOTAL","MALE","1997","24.41702598"
"","NORDIC","TOTAL","MALE","1998","27.14947985"
"","NORDIC","TOTAL","MALE","1999","29.62684712"
"","NORDIC","TOTAL","MALE","2000","29.44035626"
"","NORDIC","TOTAL","MALE","2001","28.37528502"
"","NORDIC","TOTAL","MALE","2002","30.09695209"
"","NORDIC","TOTAL","MALE","2003","26.64913765"
"","NORDIC","TOTAL","MALE","2004","27.49285082"
"","NORDIC","TOTAL","MALE","2005","27.71699761"
"","NORDIC","TOTAL","MALE","2006","27.20598454"
"","NORDIC","TOTAL","MALE","2007","27.19919535"
"","NORDIC","TOTAL","MALE","2008","26.46102468"
"","NORDIC","TOTAL","MALE","2009","26.01232269"
"","NORDIC","TOTAL","MALE","2010","26.6300719"
"","NORDIC","TOTAL","MALE","2011","25.60018397"
"","NORDIC","TOTAL","MALE","2012","25.95872558"
"","NORDIC","TOTAL","MALE","2013","26.03673851"
"","NORDIC","TOTAL","MALE","2014","25.97511546"
"","NORDIC","TOTAL","MALE","2015","27.27620208"
"","NORDIC","TOTAL","MALE","2016","27.72060666"
"","NORDIC","TOTAL","MALE","2017","26.64145607"
"","NORDIC","TOTAL","MALE","2018","27.80628799"
"POL","","TOTAL","MALE","1969","4.05"
"POL","","TOTAL","MALE","1970","5.56"
"POL","","TOTAL","MALE","1971","5.59"
"POL","","TOTAL","MALE","1972","5.5"
"POL","","TOTAL","MALE","1973","5.78"
"POL","","TOTAL","MALE","1974","5.57"
"POL","","TOTAL","MALE","1975","5.78"
"POL","","TOTAL","MALE","1976","6.55"
"POL","","TOTAL","MALE","1977","6.51"
"POL","","TOTAL","MALE","1978","7.31"
"POL","","TOTAL","MALE","1979","7.25"
"POL","","TOTAL","MALE","1980","7.89"
"POL","","TOTAL","MALE","1981","5.52"
"POL","","TOTAL","MALE","1982","5.16"
"POL","","TOTAL","MALE","1983","4.79"
"POL","","TOTAL","MALE","1984","4.84"
"POL","","TOTAL","MALE","1985","5.32"
"POL","","TOTAL","MALE","1986","5.69"
"POL","","TOTAL","MALE","1987","5.98"
"POL","","TOTAL","MALE","1988","6.14"
"POL","","TOTAL","MALE","1989","6.2"
"POL","","TOTAL","MALE","1990","6.47"
"POL","","TOTAL","MALE","1991","10.4"
"POL","","TOTAL","MALE","1992","10.6"
"POL","","TOTAL","MALE","1993","7.6"
"POL","","TOTAL","MALE","1994","8.49"
"POL","","TOTAL","MALE","1995","10.96"
"POL","","TOTAL","MALE","1996","9.33"
