COUNTRY,SEX,YEAR,VALUE
"SRB","MALE","2009","2187.09"
"SRB","ALL","2010","1879.11"
"SRB","FEMALE","2010","1602.46"
"SRB","MALE","2010","2165.80"
"SRB","ALL","2011","1859.72"
"SRB","FEMALE","2011","1581.18"
"SRB","MALE","2011","2147.44"
"SRB","ALL","2012","1840.97"
"SRB","FEMALE","2012","1559.81"
"SRB","MALE","2012","2130.42"
"SRB","ALL","2013","1822.47"
"SRB","FEMALE","2013","1538.81"
"SRB","MALE","2013","2113.95"
"SRB","ALL","2014","1806.05"
"SRB","FEMALE","2014","1520.11"
"SRB","MALE","2014","2099.47"
"SRB","ALL","2015","1792.64"
"SRB","FEMALE","2015","1504.74"
"SRB","MALE","2015","2087.44"
"SRB","ALL","2016","1780.61"
"SRB","FEMALE","2016","1491.13"
"SRB","MALE","2016","2076.37"
"SRB","ALL","2017","1770.73"
"SRB","FEMALE","2017","1480.00"
"SRB","MALE","2017","2067.21"
"SRB","ALL","2018","1762.45"
"SRB","FEMALE","2018","1469.78"
"SRB","MALE","2018","2060.39"
"SRB","ALL","2019","1754.77"
"SRB","FEMALE","2019","1458.41"
"SRB","MALE","2019","2055.97"
"SVK","ALL","1990","1661.51"
"SVK","FEMALE","1990","1367.71"
"SVK","MALE","1990","1969.33"
"SVK","ALL","1991","1671.03"
"SVK","FEMALE","1991","1378.23"
"SVK","MALE","1991","1978.32"
"SVK","ALL","1992","1678.71"
"SVK","FEMALE","1992","1386.66"
"SVK","MALE","1992","1985.72"
"SVK","ALL","1993","1684.64"
"SVK","FEMALE","1993","1393.14"
"SVK","MALE","1993","1991.50"
"SVK","ALL","1994","1688.69"
"SVK","FEMALE","1994","1397.67"
"SVK","MALE","1994","1995.41"
"SVK","ALL","1995","1690.98"
"SVK","FEMALE","1995","1400.41"
"SVK","MALE","1995","1997.52"
"SVK","ALL","1996","1691.47"
"SVK","FEMALE","1996","1400.79"
"SVK","MALE","1996","1998.38"
"SVK","ALL","1997","1690.09"
"SVK","FEMALE","1997","1398.53"
"SVK","MALE","1997","1998.14"
"SVK","ALL","1998","1687.35"
"SVK","FEMALE","1998","1394.66"
"SVK","MALE","1998","1996.81"
"SVK","ALL","1999","1683.51"
"SVK","FEMALE","1999","1389.89"
"SVK","MALE","1999","1994.18"
"SVK","ALL","2000","1678.87"
"SVK","FEMALE","2000","1385.02"
"SVK","MALE","2000","1989.98"
"SVK","ALL","2001","1672.91"
"SVK","FEMALE","2001","1379.65"
"SVK","MALE","2001","1983.55"
"SVK","ALL","2002","1665.28"
"SVK","FEMALE","2002","1373.00"
"SVK","MALE","2002","1974.98"
"SVK","ALL","2003","1656.87"
"SVK","FEMALE","2003","1365.80"
"SVK","MALE","2003","1965.35"
"SVK","ALL","2004","1648.43"
"SVK","FEMALE","2004","1358.73"
"SVK","MALE","2004","1955.44"
"SVK","ALL","2005","1640.53"
"SVK","FEMALE","2005","1352.20"
"SVK","MALE","2005","1946.00"
"SVK","ALL","2006","1632.42"
"SVK","FEMALE","2006","1345.37"
"SVK","MALE","2006","1936.46"
"SVK","ALL","2007","1623.60"
"SVK","FEMALE","2007","1337.67"
"SVK","MALE","2007","1926.31"
"SVK","ALL","2008","1614.89"
"SVK","FEMALE","2008","1329.84"
"SVK","MALE","2008","1916.51"
"SVK","ALL","2009","1606.99"
"SVK","FEMALE","2009","1322.52"
"SVK","MALE","2009","1907.80"
"SVK","ALL","2010","1600.57"
"SVK","FEMALE","2010","1316.32"
"SVK","MALE","2010","1900.90"
"SVK","ALL","2011","1595.93"
"SVK","FEMALE","2011","1311.30"
"SVK","MALE","2011","1896.44"
"SVK","ALL","2012","1592.50"
"SVK","FEMALE","2012","1306.97"
"SVK","MALE","2012","1893.73"
"SVK","ALL","2013","1589.69"
"SVK","FEMALE","2013","1303.11"
"SVK","MALE","2013","1891.78"
"SVK","ALL","2014","1586.79"
"SVK","FEMALE","2014","1299.38"
"SVK","MALE","2014","1889.52"
"SVK","ALL","2015","1583.12"
"SVK","FEMALE","2015","1295.46"
"SVK","MALE","2015","1885.89"
"SVK","ALL","2016","1581.17"
"SVK","FEMALE","2016","1294.60"
"SVK","MALE","2016","1882.52"
"SVK","ALL","2017","1578.21"
"SVK","FEMALE","2017","1292.71"
"SVK","MALE","2017","1878.15"
"SVK","ALL","2018","1571.55"
"SVK","FEMALE","2018","1286.02"
"SVK","MALE","2018","1871.22"
"SVK","ALL","2019","1563.52"
"SVK","FEMALE","2019","1277.55"
"SVK","MALE","2019","1863.38"
"SVN","ALL","1990","1648.81"
"SVN","FEMALE","1990","1375.52"
"SVN","MALE","1990","1938.22"
"SVN","ALL","1991","1670.39"
"SVN","FEMALE","1991","1403.59"
"SVN","MALE","1991","1952.78"
"SVN","ALL","1992","1689.12"
"SVN","FEMALE","1992","1427.91"
"SVN","MALE","1992","1965.45"
"SVN","ALL","1993","1703.99"
"SVN","FEMALE","1993","1447.10"
"SVN","MALE","1993","1975.56"
"SVN","ALL","1994","1714.37"
"SVN","FEMALE","1994","1460.02"
"SVN","MALE","1994","1983.06"
"SVN","ALL","1995","1719.45"
"SVN","FEMALE","1995","1465.45"
"SVN","MALE","1995","1987.59"
"SVN","ALL","1996","1720.21"
"SVN","FEMALE","1996","1465.05"
"SVN","MALE","1996","1989.35"
"SVN","ALL","1997","1718.34"
"SVN","FEMALE","1997","1461.22"
"SVN","MALE","1997","1989.26"
"SVN","ALL","1998","1715.14"
"SVN","FEMALE","1998","1455.68"
"SVN","MALE","1998","1988.22"
"SVN","ALL","1999","1712.14"
"SVN","FEMALE","1999","1450.23"
"SVN","MALE","1999","1987.44"
"SVN","ALL","2000","1710.63"
"SVN","FEMALE","2000","1446.56"
"SVN","MALE","2000","1987.79"
"SVN","ALL","2001","1716.99"
"SVN","FEMALE","2001","1453.25"
"SVN","MALE","2001","1993.40"
"SVN","ALL","2002","1732.04"
"SVN","FEMALE","2002","1471.55"
"SVN","MALE","2002","2004.60"
"SVN","ALL","2003","1749.65"
"SVN","FEMALE","2003","1493.70"
"SVN","MALE","2003","2017.06"
"SVN","ALL","2004","1764.11"
"SVN","FEMALE","2004","1512.34"
"SVN","MALE","2004","2026.68"
"SVN","ALL","2005","1769.69"
"SVN","FEMALE","2005","1520.23"
"SVN","MALE","2005","2029.17"
"SVN","ALL","2006","1765.59"
"SVN","FEMALE","2006","1517.94"
"SVN","MALE","2006","2022.53"
"SVN","ALL","2007","1756.67"
"SVN","FEMALE","2007","1511.95"
"SVN","MALE","2007","2009.97"
"SVN","ALL","2008","1746.01"
"SVN","FEMALE","2008","1504.24"
"SVN","MALE","2008","1995.66"
"SVN","ALL","2009","1736.60"
"SVN","FEMALE","2009","1496.62"
"SVN","MALE","2009","1983.82"
"SVN","ALL","2010","1731.36"
"SVN","FEMALE","2010","1490.91"
"SVN","MALE","2010","1978.49"
"SVN","ALL","2011","1727.85"
"SVN","FEMALE","2011","1483.19"
"SVN","MALE","2011","1978.77"
"SVN","ALL","2012","1722.43"
"SVN","FEMALE","2012","1470.69"
"SVN","MALE","2012","1980.12"
"SVN","ALL","2013","1716.49"
"SVN","FEMALE","2013","1457.17"
"SVN","MALE","2013","1981.52"
"SVN","ALL","2014","1711.28"
"SVN","FEMALE","2014","1446.36"
"SVN","MALE","2014","1981.65"
"SVN","ALL","2015","1708.03"
"SVN","FEMALE","2015","1441.87"
"SVN","MALE","2015","1979.36"
"SVN","ALL","2016","1706.48"
"SVN","FEMALE","2016","1445.80"
"SVN","MALE","2016","1971.99"
"SVN","ALL","2017","1701.00"
"SVN","FEMALE","2017","1443.93"
"SVN","MALE","2017","1962.62"
"SVN","ALL","2018","1689.84"
"SVN","FEMALE","2018","1430.10"
"SVN","MALE","2018","1954.00"
"SVN","ALL","2019","1675.86"
"SVN","FEMALE","2019","1411.86"
"SVN","MALE","2019","1944.15"
"SWE","ALL","1990","2017.65"
"SWE","FEMALE","1990","1592.50"
"SWE","MALE","1990","2453.92"
"SWE","ALL","1991","2021.18"
"SWE","FEMALE","1991","1597.30"
"SWE","MALE","1991","2455.98"
"SWE","ALL","1992","2024.22"
"SWE","FEMALE","1992","1601.16"
"SWE","MALE","1992","2458.03"
"SWE","ALL","1993","2026.57"
"SWE","FEMALE","1993","1604.00"
"SWE","MALE","1993","2459.73"
"SWE","ALL","1994","2028.09"
"SWE","FEMALE","1994","1605.68"
"SWE","MALE","1994","2460.98"
"SWE","ALL","1995","2028.43"
"SWE","FEMALE","1995","1605.93"
"SWE","MALE","1995","2461.34"
"SWE","ALL","1996","2028.25"
"SWE","FEMALE","1996","1605.06"
"SWE","MALE","1996","2461.82"
"SWE","ALL","1997","2027.72"
"SWE","FEMALE","1997","1603.18"
"SWE","MALE","1997","2462.61"
"SWE","ALL","1998","2026.81"
"SWE","FEMALE","1998","1600.57"
"SWE","MALE","1998","2463.33"
"SWE","ALL","1999","2025.78"
"SWE","FEMALE","1999","1597.79"
"SWE","MALE","1999","2463.91"
"SWE","ALL","2000","2024.35"
"SWE","FEMALE","2000","1594.75"
"SWE","MALE","2000","2463.80"
"SWE","ALL","2001","2022.63"
"SWE","FEMALE","2001","1591.94"
"SWE","MALE","2001","2462.77"
"SWE","ALL","2002","2020.34"
"SWE","FEMALE","2002","1589.08"
"SWE","MALE","2002","2460.59"
"SWE","ALL","2003","2017.45"
"SWE","FEMALE","2003","1585.99"
"SWE","MALE","2003","2457.38"
"SWE","ALL","2004","2014.19"
"SWE","FEMALE","2004","1582.81"
"SWE","MALE","2004","2453.53"
"SWE","ALL","2005","2010.71"
"SWE","FEMALE","2005","1579.50"
"SWE","MALE","2005","2449.33"
"SWE","ALL","2006","2006.38"
"SWE","FEMALE","2006","1576.24"
"SWE","MALE","2006","2443.28"
"SWE","ALL","2007","2000.73"
"SWE","FEMALE","2007","1572.94"
"SWE","MALE","2007","2434.54"
"SWE","ALL","2008","1994.53"
"SWE","FEMALE","2008","1569.39"
"SWE","MALE","2008","2424.89"
"SWE","ALL","2009","1988.82"
"SWE","FEMALE","2009","1565.81"
"SWE","MALE","2009","2416.30"
"SWE","ALL","2010","1984.52"
"SWE","FEMALE","2010","1562.20"
"SWE","MALE","2010","2410.53"
"SWE","ALL","2011","1981.22"
"SWE","FEMALE","2011","1558.13"
"SWE","MALE","2011","2407.22"
"SWE","ALL","2012","1978.03"
"SWE","FEMALE","2012","1553.47"
"SWE","MALE","2012","2404.69"
"SWE","ALL","2013","1975.09"
"SWE","FEMALE","2013","1548.84"
"SWE","MALE","2013","2402.55"
"SWE","ALL","2014","1972.52"
"SWE","FEMALE","2014","1544.97"
"SWE","MALE","2014","2400.34"
"SWE","ALL","2015","1970.58"
"SWE","FEMALE","2015","1542.61"
"SWE","MALE","2015","2397.88"
"SWE","ALL","2016","1969.69"
"SWE","FEMALE","2016","1542.12"
"SWE","MALE","2016","2395.63"
"SWE","ALL","2017","1968.66"
"SWE","FEMALE","2017","1541.00"
"SWE","MALE","2017","2393.78"
"SWE","ALL","2018","1986.77"
"SWE","FEMALE","2018","1536.29"
"SWE","MALE","2018","2433.66"
"SWE","ALL","2019","2027.69"
"SWE","FEMALE","2019","1527.18"
"SWE","MALE","2019","2523.31"
"TJK","ALL","1990","2140.35"
"TJK","FEMALE","1990","1736.08"
"TJK","MALE","1990","2548.86"
"TJK","ALL","1991","2183.71"
"TJK","FEMALE","1991","1774.33"
"TJK","MALE","1991","2596.88"
"TJK","ALL","1992","2233.41"
"TJK","FEMALE","1992","1818.61"
"TJK","MALE","1992","2651.66"
"TJK","ALL","1993","2287.75"
"TJK","FEMALE","1993","1867.35"
"TJK","MALE","1993","2711.66"
"TJK","ALL","1994","2346.66"
"TJK","FEMALE","1994","1920.23"
"TJK","MALE","1994","2776.48"
"TJK","ALL","1995","2408.65"
"TJK","FEMALE","1995","1975.65"
"TJK","MALE","1995","2844.53"
"TJK","ALL","1996","2490.11"
"TJK","FEMALE","1996","2048.16"
"TJK","MALE","1996","2934.62"
"TJK","ALL","1997","2594.79"
"TJK","FEMALE","1997","2141.52"
"TJK","MALE","1997","3050.19"
"TJK","ALL","1998","2699.37"
"TJK","FEMALE","1998","2235.14"
"TJK","MALE","1998","3164.95"
"TJK","ALL","1999","2780.95"
"TJK","FEMALE","1999","2308.78"
"TJK","MALE","1999","3253.35"
"TJK","ALL","2000","2815.97"
"TJK","FEMALE","2000","2341.61"
"TJK","MALE","2000","3289.29"
"TJK","ALL","2001","2815.55"
"TJK","FEMALE","2001","2343.47"
"TJK","MALE","2001","3285.34"
"TJK","ALL","2002","2808.95"
"TJK","FEMALE","2002","2340.45"
"TJK","MALE","2002","3274.03"
"TJK","ALL","2003","2797.31"
"TJK","FEMALE","2003","2333.02"
"TJK","MALE","2003","3257.18"
"TJK","ALL","2004","2782.80"
"TJK","FEMALE","2004","2322.86"
"TJK","MALE","2004","3237.45"
"TJK","ALL","2005","2766.78"
"TJK","FEMALE","2005","2310.89"
"TJK","MALE","2005","3216.65"
"TJK","ALL","2006","2742.36"
"TJK","FEMALE","2006","2290.61"
"TJK","MALE","2006","3187.55"
"TJK","ALL","2007","2705.92"
"TJK","FEMALE","2007","2259.09"
"TJK","MALE","2007","3145.80"
"TJK","ALL","2008","2663.44"
"TJK","FEMALE","2008","2221.86"
"TJK","MALE","2008","3097.78"
"TJK","ALL","2009","2621.20"
"TJK","FEMALE","2009","2184.93"
"TJK","MALE","2009","3049.99"
"TJK","ALL","2010","2585.24"
"TJK","FEMALE","2010","2154.07"
"TJK","MALE","2010","3008.72"
"TJK","ALL","2011","2557.11"
"TJK","FEMALE","2011","2130.60"
"TJK","MALE","2011","2975.73"
"TJK","ALL","2012","2533.29"
"TJK","FEMALE","2012","2111.25"
"TJK","MALE","2012","2947.29"
"TJK","ALL","2013","2512.02"
"TJK","FEMALE","2013","2094.16"
"TJK","MALE","2013","2921.68"
"TJK","ALL","2014","2492.20"
"TJK","FEMALE","2014","2078.22"
"TJK","MALE","2014","2897.86"
"TJK","ALL","2015","2472.21"
"TJK","FEMALE","2015","2061.83"
"TJK","MALE","2015","2874.18"
"TJK","ALL","2016","2454.63"
"TJK","FEMALE","2016","2046.57"
"TJK","MALE","2016","2854.18"
"TJK","ALL","2017","2439.88"
"TJK","FEMALE","2017","2032.04"
"TJK","MALE","2017","2839.07"
"TJK","ALL","2018","2423.17"
"TJK","FEMALE","2018","2013.02"
"TJK","MALE","2018","2824.49"
"TJK","ALL","2019","2403.40"
"TJK","FEMALE","2019","1988.66"
"TJK","MALE","2019","2809.04"
"TKM","ALL","1990","1803.93"
"TKM","FEMALE","1990","1477.19"
"TKM","MALE","1990","2139.11"
"TKM","ALL","1991","1829.75"
"TKM","FEMALE","1991","1499.56"
"TKM","MALE","1991","2167.68"
"TKM","ALL","1992","1856.20"
"TKM","FEMALE","1992","1522.67"
"TKM","MALE","1992","2196.64"
"TKM","ALL","1993","1883.09"
"TKM","FEMALE","1993","1546.38"
"TKM","MALE","1993","2225.77"
"TKM","ALL","1994","1910.15"
"TKM","FEMALE","1994","1570.48"
"TKM","MALE","1994","2254.80"
"TKM","ALL","1995","1936.86"
"TKM","FEMALE","1995","1594.56"
"TKM","MALE","1995","2283.07"
"TKM","ALL","1996","1967.84"
"TKM","FEMALE","1996","1622.72"
"TKM","MALE","1996","2315.80"
"TKM","ALL","1997","2003.84"
"TKM","FEMALE","1997","1655.62"
"TKM","MALE","1997","2353.86"
"TKM","ALL","1998","2038.49"
"TKM","FEMALE","1998","1687.51"
"TKM","MALE","1998","2390.26"
"TKM","ALL","1999","2065.54"
"TKM","FEMALE","1999","1712.74"
"TKM","MALE","1999","2418.12"
"TKM","ALL","2000","2078.72"
"TKM","FEMALE","2000","1725.64"
"TKM","MALE","2000","2430.53"
"TKM","ALL","2001","2074.70"
"TKM","FEMALE","2001","1723.27"
"TKM","MALE","2001","2423.81"
"TKM","ALL","2002","2057.95"
"TKM","FEMALE","2002","1709.75"
"TKM","MALE","2002","2402.78"
"TKM","ALL","2003","2033.61"
"TKM","FEMALE","2003","1689.60"
"TKM","MALE","2003","2373.34"
"TKM","ALL","2004","2006.82"
"TKM","FEMALE","2004","1667.30"
"TKM","MALE","2004","2341.25"
"TKM","ALL","2005","1982.52"
"TKM","FEMALE","2005","1647.19"
"TKM","MALE","2005","2312.01"
"TKM","ALL","2006","1958.38"
"TKM","FEMALE","2006","1626.75"
"TKM","MALE","2006","2283.45"
"TKM","ALL","2007","1930.65"
"TKM","FEMALE","2007","1602.58"
"TKM","MALE","2007","2251.48"
"TKM","ALL","2008","1901.90"
"TKM","FEMALE","2008","1577.21"
"TKM","MALE","2008","2218.70"
"TKM","ALL","2009","1874.62"
"TKM","FEMALE","2009","1553.18"
"TKM","MALE","2009","2187.55"
"TKM","ALL","2010","1851.30"
"TKM","FEMALE","2010","1532.92"
"TKM","MALE","2010","2160.52"
"TKM","ALL","2011","1834.86"
"TKM","FEMALE","2011","1519.24"
"TKM","MALE","2011","2140.70"
"TKM","ALL","2012","1824.73"
"TKM","FEMALE","2012","1511.58"
"TKM","MALE","2012","2127.50"
"TKM","ALL","2013","1818.02"
"TKM","FEMALE","2013","1507.05"
"TKM","MALE","2013","2118.07"
"TKM","ALL","2014","1811.89"
"TKM","FEMALE","2014","1502.82"
"TKM","MALE","2014","2109.61"
"TKM","ALL","2015","1803.43"
"TKM","FEMALE","2015","1495.99"
"TKM","MALE","2015","2099.17"
"TKM","ALL","2016","1793.84"
"TKM","FEMALE","2016","1487.61"
"TKM","MALE","2016","2088.06"
"TKM","ALL","2017","1783.11"
"TKM","FEMALE","2017","1476.81"
"TKM","MALE","2017","2077.08"
"TKM","ALL","2018","1770.29"
"TKM","FEMALE","2018","1461.33"
"TKM","MALE","2018","2066.56"
"TKM","ALL","2019","1757.01"
"TKM","FEMALE","2019","1442.42"
"TKM","MALE","2019","2058.42"
"TUR","ALL","1990","2533.72"
"TUR","FEMALE","1990","2215.27"
"TUR","MALE","1990","2843.29"
"TUR","ALL","1991","2523.53"
"TUR","FEMALE","1991","2206.02"
"TUR","MALE","1991","2832.13"
"TUR","ALL","1992","2513.55"
"TUR","FEMALE","1992","2197.40"
"TUR","MALE","1992","2820.85"
"TUR","ALL","1993","2503.94"
"TUR","FEMALE","1993","2189.45"
"TUR","MALE","1993","2809.72"
"TUR","ALL","1994","2494.85"
"TUR","FEMALE","1994","2182.27"
"TUR","MALE","1994","2798.92"
"TUR","ALL","1995","2486.35"
"TUR","FEMALE","1995","2175.94"
"TUR","MALE","1995","2788.53"
"TUR","ALL","1996","2478.67"
"TUR","FEMALE","1996","2172.20"
"TUR","MALE","1996","2777.24"
"TUR","ALL","1997","2472.56"
"TUR","FEMALE","1997","2172.04"
"TUR","MALE","1997","2765.63"
"TUR","ALL","1998","2467.86"
"TUR","FEMALE","1998","2173.70"
"TUR","MALE","1998","2755.03"
"TUR","ALL","1999","2464.24"
"TUR","FEMALE","1999","2175.42"
"TUR","MALE","1999","2746.49"
"TUR","ALL","2000","2461.31"
"TUR","FEMALE","2000","2175.43"
"TUR","MALE","2000","2740.98"
"TUR","ALL","2001","2460.29"
"TUR","FEMALE","2001","2175.29"
"TUR","MALE","2001","2739.42"
"TUR","ALL","2002","2461.93"
"TUR","FEMALE","2002","2176.89"
"TUR","MALE","2002","2741.43"
"TUR","ALL","2003","2463.78"
"TUR","FEMALE","2003","2178.23"
"TUR","MALE","2003","2744.13"
"TUR","ALL","2004","2463.29"
"TUR","FEMALE","2004","2177.26"
"TUR","MALE","2004","2744.49"
"TUR","ALL","2005","2458.16"
"TUR","FEMALE","2005","2172.10"
"TUR","MALE","2005","2739.76"
"TUR","ALL","2006","2446.85"
"TUR","FEMALE","2006","2162.21"
"TUR","MALE","2006","2727.33"
"TUR","ALL","2007","2431.40"
"TUR","FEMALE","2007","2149.60"
"TUR","MALE","2007","2709.27"
"TUR","ALL","2008","2413.79"
"TUR","FEMALE","2008","2135.52"
"TUR","MALE","2008","2688.28"
"TUR","ALL","2009","2395.92"
"TUR","FEMALE","2009","2121.14"
"TUR","MALE","2009","2667.09"
"TUR","ALL","2010","2379.88"
"TUR","FEMALE","2010","2107.73"
"TUR","MALE","2010","2648.52"
"TUR","ALL","2011","2367.16"
"TUR","FEMALE","2011","2097.20"
"TUR","MALE","2011","2633.53"
"TUR","ALL","2012","2358.06"
"TUR","FEMALE","2012","2090.41"
"TUR","MALE","2012","2621.81"
"TUR","ALL","2013","2351.79"
"TUR","FEMALE","2013","2086.42"
"TUR","MALE","2013","2612.65"
"TUR","ALL","2014","2346.82"
"TUR","FEMALE","2014","2083.90"
"TUR","MALE","2014","2604.65"
"TUR","ALL","2015","2341.62"
"TUR","FEMALE","2015","2081.54"
"TUR","MALE","2015","2596.29"
"TUR","ALL","2016","2338.99"
"TUR","FEMALE","2016","2082.75"
"TUR","MALE","2016","2589.67"
"TUR","ALL","2017","2334.27"
"TUR","FEMALE","2017","2080.09"
"TUR","MALE","2017","2582.87"
"TUR","ALL","2018","2322.35"
"TUR","FEMALE","2018","2067.77"
"TUR","MALE","2018","2571.50"
"TUR","ALL","2019","2306.12"
"TUR","FEMALE","2019","2049.93"
"TUR","MALE","2019","2557.04"
"UKR","ALL","1990","1977.34"
"UKR","FEMALE","1990","1628.92"
"UKR","MALE","1990","2381.39"
"UKR","ALL","1991","1978.09"
"UKR","FEMALE","1991","1634.09"
"UKR","MALE","1991","2376.08"
"UKR","ALL","1992","1982.63"
"UKR","FEMALE","1992","1642.78"
"UKR","MALE","1992","2375.07"
"UKR","ALL","1993","1991.25"
"UKR","FEMALE","1993","1654.80"
"UKR","MALE","1993","2379.18"
"UKR","ALL","1994","2003.11"
"UKR","FEMALE","1994","1668.99"
"UKR","MALE","1994","2387.87"
"UKR","ALL","1995","2018.43"
"UKR","FEMALE","1995","1685.04"
"UKR","MALE","1995","2402.17"
"UKR","ALL","1996","2042.33"
"UKR","FEMALE","1996","1707.65"
"UKR","MALE","1996","2427.59"
"UKR","ALL","1997","2075.33"
"UKR","FEMALE","1997","1738.22"
"UKR","MALE","1997","2463.47"
"UKR","ALL","1998","2109.33"
"UKR","FEMALE","1998","1770.16"
"UKR","MALE","1998","2499.86"
"UKR","ALL","1999","2135.73"
"UKR","FEMALE","1999","1796.58"
"UKR","MALE","1999","2526.35"
"UKR","ALL","2000","2147.20"
"UKR","FEMALE","2000","1811.62"
"UKR","MALE","2000","2534.04"
"UKR","ALL","2001","2147.52"
"UKR","FEMALE","2001","1818.43"
"UKR","MALE","2001","2527.34"
"UKR","ALL","2002","2146.62"
"UKR","FEMALE","2002","1824.66"
"UKR","MALE","2002","2518.71"
"UKR","ALL","2003","2144.39"
"UKR","FEMALE","2003","1829.33"
"UKR","MALE","2003","2508.95"
"UKR","ALL","2004","2139.13"
"UKR","FEMALE","2004","1829.87"
"UKR","MALE","2004","2497.45"
"UKR","ALL","2005","2130.67"
"UKR","FEMALE","2005","1825.24"
"UKR","MALE","2005","2485.11"
"UKR","ALL","2006","2114.54"
"UKR","FEMALE","2006","1813.23"
"UKR","MALE","2006","2464.70"
"UKR","ALL","2007","2091.25"
"UKR","FEMALE","2007","1796.01"
"UKR","MALE","2007","2434.80"
"UKR","ALL","2008","2066.57"
"UKR","FEMALE","2008","1777.78"
"UKR","MALE","2008","2403.05"
"UKR","ALL","2009","2044.64"
"UKR","FEMALE","2009","1761.16"
"UKR","MALE","2009","2375.12"
"UKR","ALL","2010","2030.88"
"UKR","FEMALE","2010","1750.00"
"UKR","MALE","2010","2358.21"
"UKR","ALL","2011","2022.63"
"UKR","FEMALE","2011","1742.56"
"UKR","MALE","2011","2348.84"
"UKR","ALL","2012","2014.46"
"UKR","FEMALE","2012","1735.27"
"UKR","MALE","2012","2339.48"
"UKR","ALL","2013","2007.02"
"UKR","FEMALE","2013","1729.07"
"UKR","MALE","2013","2330.44"
"UKR","ALL","2014","1999.06"
"UKR","FEMALE","2014","1722.65"
"UKR","MALE","2014","2320.54"
"UKR","ALL","2015","1991.47"
"UKR","FEMALE","2015","1717.02"
"UKR","MALE","2015","2310.87"
"UKR","ALL","2016","1982.94"
"UKR","FEMALE","2016","1711.33"
"UKR","MALE","2016","2299.53"
"UKR","ALL","2017","1976.10"
"UKR","FEMALE","2017","1706.27"
"UKR","MALE","2017","2291.08"
"UKR","ALL","2018","1971.93"
"UKR","FEMALE","2018","1702.15"
"UKR","MALE","2018","2287.30"
"UKR","ALL","2019","1966.61"
"UKR","FEMALE","2019","1696.92"
"UKR","MALE","2019","2282.34"
"UZB","ALL","1990","2141.51"
"UZB","FEMALE","1990","1770.64"
"UZB","MALE","1990","2520.52"
"UZB","ALL","1991","2167.24"
"UZB","FEMALE","1991","1794.67"
"UZB","MALE","1991","2547.73"
"UZB","ALL","1992","2191.20"
"UZB","FEMALE","1992","1817.12"
"UZB","MALE","1992","2572.93"
"UZB","ALL","1993","2212.97"
"UZB","FEMALE","1993","1837.49"
"UZB","MALE","1993","2595.82"
"UZB","ALL","1994","2232.07"
"UZB","FEMALE","1994","1855.17"
"UZB","MALE","1994","2616.03"
"UZB","ALL","1995","2247.87"
"UZB","FEMALE","1995","1869.46"
"UZB","MALE","1995","2633.07"
"UZB","ALL","1996","2261.44"
"UZB","FEMALE","1996","1881.74"
"UZB","MALE","1996","2647.70"
"UZB","ALL","1997","2274.42"
"UZB","FEMALE","1997","1893.98"
"UZB","MALE","1997","2661.15"
"UZB","ALL","1998","2285.67"
"UZB","FEMALE","1998","1905.15"
"UZB","MALE","1998","2672.17"
"UZB","ALL","1999","2294.05"
"UZB","FEMALE","1999","1914.16"
"UZB","MALE","1999","2679.60"
"UZB","ALL","2000","2298.54"
"UZB","FEMALE","2000","1920.01"
"UZB","MALE","2000","2682.45"
"UZB","ALL","2001","2298.00"
"UZB","FEMALE","2001","1921.29"
"UZB","MALE","2001","2679.82"
"UZB","ALL","2002","2293.58"
"UZB","FEMALE","2002","1918.81"
"UZB","MALE","2002","2673.21"
"UZB","ALL","2003","2286.15"
"UZB","FEMALE","2003","1913.40"
"UZB","MALE","2003","2663.51"
"UZB","ALL","2004","2276.51"
"UZB","FEMALE","2004","1905.88"
"UZB","MALE","2004","2651.50"
"UZB","ALL","2005","2265.48"
"UZB","FEMALE","2005","1897.05"
"UZB","MALE","2005","2638.05"
"UZB","ALL","2006","2249.31"
"UZB","FEMALE","2006","1883.51"
"UZB","MALE","2006","2619.06"
"UZB","ALL","2007","2226.80"
"UZB","FEMALE","2007","1864.19"
"UZB","MALE","2007","2593.18"
"UZB","ALL","2008","2201.09"
"UZB","FEMALE","2008","1841.89"
"UZB","MALE","2008","2563.87"
"UZB","ALL","2009","2175.22"
"UZB","FEMALE","2009","1819.35"
"UZB","MALE","2009","2534.45"
"UZB","ALL","2010","2152.17"
"UZB","FEMALE","2010","1799.21"
"UZB","MALE","2010","2508.26"
"UZB","ALL","2011","2135.24"
"UZB","FEMALE","2011","1784.42"
"UZB","MALE","2011","2488.93"
"UZB","ALL","2012","2124.25"
"UZB","FEMALE","2012","1774.87"
"UZB","MALE","2012","2476.27"
"UZB","ALL","2013","2115.60"
"UZB","FEMALE","2013","1767.21"
"UZB","MALE","2013","2466.37"
"UZB","ALL","2014","2105.69"
"UZB","FEMALE","2014","1758.15"
"UZB","MALE","2014","2455.39"
"UZB","ALL","2015","2091.00"
"UZB","FEMALE","2015","1744.36"
"UZB","MALE","2015","2439.56"
"UZB","ALL","2016","2072.27"
"UZB","FEMALE","2016","1724.92"
"UZB","MALE","2016","2421.35"
"UZB","ALL","2017","2055.17"
"UZB","FEMALE","2017","1706.24"
"UZB","MALE","2017","2405.67"
"UZB","ALL","2018","2039.89"
"UZB","FEMALE","2018","1688.43"
"UZB","MALE","2018","2392.76"
